Cohort,Business Name,Reporting Month,Monthly Sales (R),Monthly Net Profit,Total Jobs,Female Jobs,Youth Jobs,Educ Jobs Total,Educ Jobs Female,Total Subscribers Students,Total Subscribers Teachers,New Subscribers Students,New Subscribers Teachers,Community Learners,Community Educators,Active Students,Active Teachers,Female Students,Female Teachers,Rural Students,Rural Teachers,Disability Students,Disability Teachers,Total Schools,SA Schools,Q1-3 Schools,Grants Value,Grant Funder,Income Statement,Created Time
Cohort 1,Afrika Tikkun Bambanani,Report 2 - May 2023,1280699.0,575602.0,25.0,24.0,20.0,18,18,8613,1698,3416,1356,0,0,100.0,1698,60.0,100.0,85.0,85.0,0.0,0,100.0,0,100.0,0.0,,"{'id': 'attCzx0n5LdIRQKpH', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ck9Wa-JieCozhPm51EemoA/as9mIFqbJjTWlp0z_bn7ubRZ0IXISMcnYV2_kJBwgNi97Eb3GFqvsqzHGA6ZKECHfY2Lxvj3p5eNIlVsZL1iLtQfypFJPKbN9Iv3Ez4HSvhH2epn7V5frrM1cvfFNMR2aahgwvestm6Oc9YSd0Rlfo1ul74xxzuXhOCkXKCPVMiLmDRYkkTLTYmH90GMUWEh/ytqSH7Yf3dMud_HXJovTb76BAr_6WVFg9wv7bKYECms', 'filename': 'Afrika Tikkun Bambanani Management Pack - May 2023.pdf', 'size': 186788, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/s8oZIges6pxHnXOS5eLnSA/om29ncUH01k3zrpfzNDxhoPwuXWW-F6j7OAm1oEz355Xuho2_nG7UKtSardxqbjU1wdXICCayA5mgqtcREIqEXb5HoSUi6RklIF9e01wO4QimT_DR90KrYJb4lJErjOpSCkwMOalEBUzQOHsW_5YRQ/FPCF7l0BqdNHvTXxJ_J5Xz9d2n-fCoUCDm8_d13MD-4', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/p-CfUMONOb1_v58Win3y_Q/zNB-YigNJCrtC6Vw34pOJXTCjUrFDw4YSbrEM8StMnHG8GXahyYXueDLXps7wlBacrY-gHZZeR4N8EU90oJfn5tjpRY3l6vTQg-UPXkoGJ6aPBV8dAgalkAeZkhEvbLQylmOCwaZ39VwQJoX1Rsn3A/hJUIQnEUkc0xorav-6G_rzIWK5FNPTZ-dIp1BY2XaJc', 'width': 362, 'height': 512}}}",2023-06-15T20:49:09.000Z
Cohort 1,Yenza,Report 5 - August 2023,379696.0,-759310.0,15.0,4.0,5.0,0,0,41202,0,3326,0,0,0,62000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attk2x8BfSj7DasjK', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/kW3c3sQcbHXYWO9tdyp2iA/cvptknE8pOMcGP8Ck3jB3yI-1nv2Ff0uEGU_qlrH67xzY_-uBRHI3kEz6XFCQBYuypSXKt5Jliis3l1Bdx3386_vrLPR246q0fxOUqB9sHBbmER4Rc3pydYAaW_R1jSasqotpMKcug-WU-WUJ-kq7zunTJPAQJi4siJVhKNc9hc/8VmWastuxWKvkgtGzFAVMf8CEryTHwY_qJKMu61Yr8o', 'filename': 'ProfitAndLossReport Aug 2023.pdf', 'size': 65849, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ZQO2xFLLddBunTW2dJxOAw/UJ6l3ZkZXq7moL7uX0_Taw-z6wlusFved8UKEI0_X02U9SUhWznpdyu2cgPrvj6OSn9NbqTgjIJ0ZFD9iBZbATutqoYD9yA393pS1LEOtm1MTjcQECTgb0-PG9uwVZZJxLryQSbgafnPIlYWeNZXiQ/NouY-3oPTt3AA1xx3qyNdqVMqCTBbyNxNKoIISFUT0g', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/6lY0g7vHjSZL4kwQ2Up5UQ/hd2orhxYgQR8id53K_n3aRqSpxZ-EpyQ33Zu4-oXJ6938It71CGk5Fe5FbDf0EStcOG7NaG0MmzGHkEzahFW0qkDRKkrpbdzqyCaqMHNCqgypwwDgh5ZD2vzZae9kMeJrndH81k0yxTb--kdXuIaMA/t6inZD4Yta47UBz6yiuIg4bxUeSAhju9se6yiSdcd-M', 'width': 362, 'height': 512}}}",2023-09-19T18:13:46.000Z
Cohort 1,Matric Live,Report 1 - April 2023,0.0,-134979.0,5.0,0.0,4.0,0,0,346394,0,7318,0,0,0,6836.0,0,0.0,0.0,17.36,0.0,0.0,0,57.81,0,57.81,0.0,,"{'id': 'attU2A1y33K2q7198', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/kdhcBnghn2rdZNUvvhmezQ/OKlRqmL9hdUhEKgVYF2P5lB_wU4YTe6JDcZPL3Yll6LV-s-mnGNy-Bj-UoHE9oUXSe2yNBpijin1kB4wYoRXN8iYfnsplZFLBfW9dQn9Zl0lXq8w8qNnXhVKqGe80xOiX5r2KFsTpaIRfoMxzr1fGVDcn0lHdIpcSDIP3r6_DwhdWWUSsxAyFtIljdThmyhX/hU9KZAOT5G-GdPaEeAiohqvoT49YH1aq73QFTv6YDH0', 'filename': 'SAADC__Pty__Ltd_-_Management_Report_April 2023.pdf', 'size': 266790, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/2k_DTVUiGAN9CuqlVNu-LQ/NprBM1IEsyzZU3vT9dHrtdwTPdFJ0zB5l6zrzEGm0WpCSWicuyptCYorea2c-Ah2vgxQ5gEINpjsucY7M6X157groeQN_RGIy3gEBSz3BIQ2cg2J34Di5otwqtMHx0IXivXJlWMJTcIj7Oo2AT26EQ/hbkHJv_6A-B_ROngu16mhAmIcmp3-aFCQNawTryY7Mg', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/6Y1CH9nRROEy8fIPbjdW_g/nksCWQDhll0CdNjBG0yjsz_w-ktduyZYTvC5yUYU9gmJ2nmj0ZIEgOxqIeL86IVVkj-_RZR457eyJiYEnK8mdt_APce6cHuUvc5tzb8fgMEQ_g5ITe-QQXVSYzJFW5kDeAbeO9ARL_vnmLNBVgOMwg/PhiMLvhn3J2R49c8LU3lKDBmo5h1dd2rb74TY4ICMyY', 'width': 362, 'height': 512}}}",2023-05-19T07:08:09.000Z
Cohort 1,Afrika Tikkun Bambanani,Report 5 - August 2023,674700.0,-144045.0,25.0,24.0,21.0,20,20,8985,1622,690,48,0,0,8985.0,1622,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attOWsgg2ggBuj32S', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/fS9ULeZ_zBLlCrupDyAvaQ/7sLnf35VOxtyhrMqyFQFnY7g5cm9BN23soWOb9NBRaNuoo5aMxTc_NM3uYMUAUn7T85maqIW6GSUxkG6JGC178YtYvvn00XiNGwYjuBm6TQPbCtSrf-o2yYcyhIanSx8iyEKQHRLX-3Ez9G-8tFcEXz94ydQqe1EBPhCBXQCNVO2a0D1uO2Plk_EFD2F_ve3/dO08wX0RqFGIceHLLIn-oE4eHH1osYI7JDPye_YA17w', 'filename': 'Afrika Tikkun Bambanani Management Pack - August 2023.xlsx', 'size': 244187, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/XTd0nsfMnSdMbqTtr-ujxQ/_8X6DHELxwHe2l_GOWAXmRwzb4Cl39oCB5RhCPgpjx74BuBaAh7ZP_s9YEnwY-WiKXnVSVZa2D5wlbgurkEZefOFu9iiAESEIm2H-eOJ74O9I3O8EoPjg3R1fbQBlGknN1IBUPxcDuZRmnPGBffRNA/4ztZ85dJBkyaze9Ui_PT9NPkOPviMYHskrmSaDo_wF4', 'width': 32, 'height': 32}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/4HyUohNuwvsmIe_stD3cvQ/j5XQ-_q9u-hxQMM3uM1L035PonqYvLuC5wqF4ubCud4Rt-6yXIC5gVhvibxtz6Qn--bgFQfHu3e60pwwaXcALflUllZOge1dOesPaC4-b2WdzZlS0q7-ckZ0c8ymRjiq9BTTq-VOYL5TE2yD-aNXlw/34oF9pZxFK_F0gJAsGZZVrAj3dQ_2AwAvG-Ta9SyT5c', 'width': 320, 'height': 226}}}",2023-09-19T17:56:35.000Z
Cohort 1,Afrika Tikkun Bambanani,Report 4 - July 2023,1159345.0,107392.0,25.0,23.0,21.0,20,20,8295,1574,0,0,0,0,8295.0,1574,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'att6aTXvnAOPQNLVW', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/aI7y36BqPxZ7ghhixrK1hQ/ZMgxN57C9_WyKu-EEuuZtgp9poDwtg9WCCYi65o9aQKoEZf7lrWn5fzf6YRmnYTkjuG6VIN13apCWBNdKTooV8ZJEinlZLN4F-xHu6IQ2cYtTtgMklsdv5ekfcUztg0ot4A6gR4qzUE4QpP6GPZwlPH6tfnoCKH5ZdrbZ2KLpDG0IkpfzYjg9-SbZKykmKsX/T1A7wXCWIs5TMkh1q2C7-Txyp3j5UOWAU5-m0IVaq8k', 'filename': 'Afrika Tikkun Bambanani Management Pack - July 2023 .xlsx', 'size': 225114, 'type': 'application/vnd.openxmlformats-officedocument.spreadsheetml.sheet', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Jvb78JGCWMpYJhLPjHyYEw/TXEWNry4MIUjC4i9Hi3-mwHBwTU5INnWiiF1eCzbuhJduHm4vpjcxoxW0QnaqidbPpraZM_mpvqsm8oiAJS4lBCSZiQX9s3URHUknkKkTlN5lDhQ4RvZ3Wxs0WrcUZNTwIUg4ecZzjWMjZVbS4NcXA/R7GyID1721eH5nkmSG9Jj-tTfJtCWeJKpB-pQ3DgbPQ', 'width': 32, 'height': 32}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/IeDZsT7NlESEqKze368a_A/27QJIJEMPwvs_zwVISM7mIZYFnWalTYb0HApIWpoc0zL4oLEGqkEvUENg37ym6j3ycaE-gFt4qH8rA8SXG1JhdCjoC7tIYg0RcqNSpck2FYe5uTp9cYSm2PkvlkuJm-gPHYIrUcpaTbLX49ZjVbG6A/ywA2Fq1NjziQSClgxAybNKKz45YYeMgtkdDp-VH49Ss', 'width': 320, 'height': 226}}}",2023-08-13T07:25:35.000Z
Cohort 1,Buzz Kidz,Report 7 - October 2023,244198.0,31612.0,16.0,11.0,11.0,6,5,2714,84,9,4,0,0,2714.0,65,0.0,85.0,25.0,0.0,0.0,0,25.0,0,25.0,0.0,,"{'id': 'attf9c2Gw55xPEoRO', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/faQfhoXFif7egEj7rPgxHA/5XhA2kOkEy1DRiElJ_XYqeksgEtAOpjd8Pe8F4Uulki_k3ItHzcCN7W63R5kWeZyKwzgiskvg97iyiJVOdJQ-22JBvOzPO_wU2CGWZTJzBr6zFkjUNITNjgZclIECBy99TX6__HWBtwyQqVDCNZsj5TTV6Hvy2H8O-kUApGYUHw/UWjkpibcqEOEYohjmiAi9PHAKN3KHoszeo2PazfiEHk', 'filename': 'Profit Loss Oct 23 PTY.pdf', 'size': 46755, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/qH7HoFFyj3xQPDCNWLQsDw/w7IaAFVVulKP9u94obtgYn0ZuOW601qocnBgkXoux9eysKgM2WRjmKUmz-5I0zPYXrDZCzoseWpxIfh2rCkzD_hl1kB_m2-BZP3tHLf6wFFeW-U-R0jhh_PoghDwOZTeVJsjFxgSJ0MsBDpFMQkBJQ/L0a5NZPVL8nMgpPI4tFxA2L0ixH5_jskJBm4lgz--tY', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/mbcV0rqo4cxY_0eTIVcS1w/PZJVNxcxrBT8_6ase4PcQUUhvmJGDjrUq7btLrq3xgoRUTWb-u9SrfYKYVMxJzsq5oacLk2BuUbsScVgwszC0BTAYI5WIKdVpfZZaLUmYi1dGweD8rFrEXNcMYpVZq4XPNIPbu9k3PkeV-lQ_Ax3pQ/gkSIP_9I__QgIHtkE70p4elVtAgLyefgnLY3juC2I4w', 'width': 512, 'height': 725}}}",2023-11-20T11:27:44.000Z
Cohort 1,Zaio,Report 2 - May 2023,144185.26,-46174.0,8.0,1.0,8.0,0,0,16828,0,2590,0,0,0,3161.9,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'att82IEtwc2gvD4jn', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/tMOQL4BmVspWxNP62V4xIQ/3HU7F3I44BXwyPzxVGfK8U1mLFKnmK-mCvGU6Vg_4cpOC7zjnMuQsX2Qv_cZPDD3OoFMwG1qf8NNPTfH42S5jI6hCpdHiM9GmMA4sJL4ht0hqdxhiLb9BbN12TnkEPJaWK4sFBbqVdEec9CMU5NzgDxyrKRF73FQweBfFKzd4KDqHa8Ae2N-RZ2YE78_ovpO/hMxW5I5u4JCOva1LHEBQ4qgchCJw28QUN9E2y1-eC50', 'filename': 'Zaio Technology Management Report May 2023.pdf', 'size': 77764, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/_YgCKyvZAO9dGrMGks-RBA/Pi2JRvZVf3f2cwgJN6fdVfDdeCjZsphNRRafe_3Nc3-DpackQ7vNHhqosm3PzEqiYCd7n_JbMMxnlozSHrDS3xo5DNInDWtgbrYt1DpsMH1sJjoB91MNIT6NCdne73aUHjll-UhwCsstz6o2V9mm_A/lA3JMurzYvUeEpBhJUhbTtoVvwoWAV9cf0hguianOjY', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/sG3gtIawHZw6iIqtRsKAEQ/_6KUNnixoQ2PWNTHD3tH6tU3RNj8Ot6_PCPuXkFhcDvAaAO2kFQfRfOxN-1_R39D1pvISfZ7HUyFRQCqsZT1kc1HMwf5AsDqGQNqxHXyVxml7C55il95qUbYJFU8TLwDM8ilxnYTnPsr2PeQOCNfHQ/4hPAlzjSrOEKb9W9jpcr66sZ1UfF1FZg9JJ1_0zA_Nw', 'width': 362, 'height': 512}}}",2023-06-20T11:33:39.000Z
Cohort 1,Fundza,Report 3 - June 2023,0.0,-221900.02,5.0,4.0,2.0,7,3,167607,0,888,0,0,0,4271.0,0,0.0,0.0,50.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attxKb04NvN81pkTx', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/hhlZxxkleFeMhn2Lc7zdjg/-9kt8PANffIa8UJksYkQkKqfk3JNnD64gXRdWihpGiwXmEHjpyrEXjI9zeqdqC_ODjruExiCB8r31JF9wjs3IPjrYylmmTp_82OfB5FZlAyyYQ23O3GoNkndeaqVdUByk7eD2NvDc308sKK8zJ3Cvx0D3dWnUpqgLg7syEdSCOJmhv5y8ahNn2jMimyoHz2qQJPdc6cn7mQot-wj36ntAg/HwSlex7NO9jyoBHE1sdmfkJbpy5PoTuQBFajsI45ccM', 'filename': 'The_Fundza_Literacy_Trust_-_Profit_and_Loss_June 2023.pdf', 'size': 22127, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/kcz46HGSNtBuTzuGmbDq5A/elv7YPlSnaMU6qjm_M0AjCv0WsT7SpCfESlNYDnzTWIgUn3GzIuSu6qKdqJRpBneHkGAP5grbNOcDyauFNFiA1evyHewHzutamcEULkM_6r9jFobrfOOEwUjjrjB9TgLKXMGhyZrgOdALivAzHi9gQ/8QeXWcy2utEsB0yg2oZoeI0HvldixDyurmLL14_GlGY', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/dM02EucncOso0eatMbpMUQ/4S9kgYV5WXU8rGeoYbToiC8PVJ9ItLo7wfq5TK6Ko6PEWvWnHQT5SLEICU6kx9TAUYcqVX_EDJFnFZ1e-XE92JgDZX_RqPXyuTmrPtOcTNJaXTsQstKvogWD9BAcszvJAFSHuSpa45oABdkfC16v6w/yhyYSrhtc0LPrm3Ggn2Mndqj3vmsk5d1P2G1EsGcZaE', 'width': 362, 'height': 512}}}",2023-07-20T11:25:19.000Z
Cohort 1,Digify,Report 1 - April 2023,0.0,-423257.01,6.0,4.0,1.0,0,0,368782,336141,6763,12246,0,0,0.0,6764,79.1,74.7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attNMhikdS9qU6Wo9', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/YGr7z_KeImqn16Nav4mdmw/QOIPgCkcaCaXDRASMjhapxGT5zEKYqkKzdCNaHtU-TrSRqp7OA-0UbQYo8Ty0WrWY1xgO2Z-25JKU5QZlGIxepi-2xgylefVzp4psxjxhZqYzeVkeaRdHRoAyxZ1Ro4dZr9aZzZImtY6cVzSyRXM4H9598TO223bBktMkgQNpRLTnCGsJiUcoQS8WunOqCEN9BigJr-Ywj7VVO4zMQQKsw/ydBhYeRfgQguCoxRvZ0vJltHGWnwoXs4x_RHDsW_2NU', 'filename': 'Digify Africa (Pty) Ltd ,Profit andLoss April 2023.xlsx - Profit and Loss.pdf', 'size': 78685, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/CVFt3cdm2ZjdgSm_kmPMfw/LgmhaTZJu-cFEauKZZCyGqYKXvfp4lykiz6GmNZqd-zfhKAWlD_XUF0dmsbBsnS6sVIKjwo_MYI9SNq_iz1JvcipMgwO3aQOQ3Vs-oMPQ1cnVTQ8gi_TQ7p4Z9CHisD1QPwc4ymoHzNuN543fCHzOw/vuwMQtR_ZrPavFHW5BWDjde474Dv0dWfxW--afEhZQc', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/riWbxQv2BRL0j8jrInvHVA/Rp5pcKmU8fZJI-W0vorbFEtUZXffMPBgeGMF09e1WeihFf5SECbB_0w9ROXFXAT0_rAPBlJprPqv1dXRxQzSmJovFgfbyW5ZvBSykPCraLYkGaz7mJ28Eqs7HZoRdFQqF2g8IHdMcSkX0Kf6YfvMiA/v-WF3v6uzbp-kvgp7vE6LZO_uAOyUrusCxO0IULUvDU', 'width': 362, 'height': 512}}}",2023-05-19T15:20:14.000Z
Cohort 1,Yenza,Report 6 - September 2023,90064.0,-774780.0,14.0,4.0,5.0,0,0,41804,0,602,0,0,0,39527.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'att3qXuaa4KOYVr9x', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Q9qK5HNJsB0QBB5PZCPdBQ/XkpMddoSiXs0_rWXKRO6eg0uW5kOqk__9qKbfK4xtneDPVX7P6V4Uzm3gGR6BsanxPm-jJ06aDsK7eYnfRc-9_ULFA8FWmV20A-QVTTNv5ny44BrZPLln4gUaz6SsMoMX3nJQ0fPbNFhFHHn3_QGmZquWzuIv4sf58Hev_a8pdQ/YHgV_u8zBBHTA67NyDfHNY-KDraJWi_sJqXKEfTwZJo', 'filename': 'ProfitAndLossReport_Sep.pdf', 'size': 64094, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/bQAQ_1AJG4Bl0rHVAszvRg/vdk_8ze88Nxy66_oh9dJyHAUMotV1Uz4r2VHv1Ei2b3Bmzm4zQDcoemjpYLksutUqUQo3um1foKTb4I2pNLReu2k9H-ymCK50C8gl2x-avc-globZsz0faDmFBw7CY2HsA1cWD49D67_BMphNHDQPw/icsiiAg5NIZcTN7OJxSUaQy1scvTPbDkgLAVq9F_v9M', 'width': 25, 'height': 35}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/ZwjoKBN8udcRzS2EDYuTkQ/NwUxifShry5inSK9eUl3gIBPbufbLOCMK0fHPTEHPQ89HWsperUZ4MLKNp1f2pXRYJ1n0sQnX29p_fYj4xIq2tFQ0lSKBagblgMK6_GlX2x0uUPipbmEcE9qqpshmCdSxNy4CcHDerCujYDIDG7liw/PFpL5dKoBMfzGaxZCoHPJWOqALqy0Eja5qIJZlfHwss', 'width': 512, 'height': 725}}}",2023-10-31T11:01:55.000Z
Cohort 1,Ambani Africa,Report 2 - May 2023,4680.96,-296633.23,8.0,5.0,6.0,2,2,11830,13,274,2,0,0,1700.0,13,0.0,0.0,0.0,38.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attQV5PF88aoYeEEi', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/nS2w0zDyAkgIv9YH89FUdw/3aEEA4o9BtcNdcm_iL_QvPk8oH1a2aCOHOsDY-Z6LU2O7pAf-WSRPBA5S8L2VSRbzizBUzAoRZtBG6Gkn9OinULHM7k4GggObMazNx-ZcgGPuwSZcg-siQJ7-roUNN4IWJg9rJDOJ38ug8KsFv9_ng/r24TDMGD8EYFCjuw4rgolKjAUjAH78u6P8l234X3oKc', 'filename': 'ProfitandLoss.pdf', 'size': 28872, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/yNt93by_r4N-q9LM_NgsaA/82xFD87EdiwNLJ96c6log4E4vGcWJp-UcqQoetpXdxNespAa_K40ur49ypEkLQegSuL77LuEWuX4y2eSPLWzsTQigiwCngO9lkCF4U1axndHOSLu1ozUGP5L78YAKPY2Ksm9LUtYL_aBnTeQ8izDZw/-shhBhJ6Ncd-rvEURqPXixPxwQxNRBGhOQ4GCMDrJcE', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/GkW_HZTOF69LI2nf9i6oNQ/JzZ4kFnL45Txl3QXrUls1PWoWhN7CMMknrBzZZsZ8ZFHAm1-5SBwCr8ylbGW-_KXh5vWcvN6rf7QrAeQ-v1CcaZcuM-I41rYUmlQU_5HTQ5JZ2eck6nbzdLVTkLwHMqoZbDXjBSIRYeogf8AAGOGow/cysTSJZF0kfHa5CghlVNl1hxdJBMwgCiZQOrnxd4yZQ', 'width': 362, 'height': 512}}}",2023-06-20T14:45:11.000Z
Cohort 1,Buzz Kidz,Report 1 - April 2023,236742.0,-16502.0,14.0,10.0,12.0,5,4,2159,42,186,19,0,0,2159.0,42,52.0,88.0,0.0,0.0,0.0,0,7.6,0,7.6,0.0,,"{'id': 'attcSVIuJL9ErkjSd', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/DRt0JEc9nchGqmdXv7q6NA/ROxPF9pT182VYXZv0xUVwO-sV9kdroWEAftdnfJL0C8DUGuhBXtz_ngDuwUNyebSU5JhQcQVNlAQGWaMewOcAEBGXlSAijlN3BG-iEqZZIFnlW_mhW1Kp3PVKc5z8LIfpxg9YKc51PdzG5rpssX6GCZ4CC3X17s2k_wrRff-2W6aso_kEkLwggEtLhz92ThX/VEyBk4xTjdtvHXFMwuz9W6A8mlYJZ8Q5S0Xaaj48pjw', 'filename': 'ProfitAndLossReport Buzz Kidz April 2023.pdf', 'size': 68542, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/OuZsE2yG5nutXv3M2co2IQ/D0zU53PajM2_q-GoEJuDO0-R7vuEM6tKqhdBWmVvt5IZ7qevhzh3m6pQaVOEsOOAjnlJZnbE8GWao6KbWtCqf3p1IliAqZFqVWv_wXB_dQaNcexti1UYNMKmIjFeesI269d70rzT26L9K51E_4POwA/GD11TEZqe0qc5DpJPKZD1R0ifXOB7sFk3ACPDSFhYvE', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/Fzs3mTwfiGiuzfKr6CYaQQ/WwHvGXSvufQYWLuGgjAolQfF6xeHvJluL_kf4eIa5ImoiYxjqEllJ4GGEHqngupFPztSR-hDoNIDlovfMs48iOQDUIFOnUVtnUjr_TAuIfsQc_chSVvQ16zYbztVqQBxbEv968qLt0SVxM_kAWKBmw/wyjEvB-fYzRlshgUn29t_SvvXqObbXdF7g2wktcBQWk', 'width': 362, 'height': 512}}}",2023-05-19T10:24:39.000Z
Cohort 1,Reflective Learning,Report 4 - July 2023,1223851.0,376988.0,25.0,14.0,15.0,0,0,71752,0,3740,0,0,0,29656.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,"{'id': 'attJF4Dzys8gbln2s', 'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/01i63DmMgP-mVPy2bsjnhA/IkulHA1AN4J6nH6g-I_IT3Q4VjlqIf9Rx2FbT6PnQ3-Zub6JUE52GeOGvsYUtNnyQIIiINeVLLpEZ1l_tjD53Oou7FXaHEGjCOcMN0iCMTQE_KC_vRsr7fyhMCAWFQ-5EiGqkXqLvRxnXvDBZoIG2AlrP3wf_uFvyss2baQoyDVV85xOW7SA-3kjbp_mQ0UQXSErSdiAwWwMD5HJLOsHqg/Ugl1NFklUbiQ0QOpz8FTYneIufViZO-FhlC5CPLGeaY', 'filename': 'Reflective_Learning_Education - P and L- Injini_report - July 23.pdf', 'size': 73955, 'type': 'application/pdf', 'thumbnails': {'small': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/rGXEDUvlJxVBDy40o3PAAA/Ei_sqwte1Kf9Ek70W--mY6lG_ClkTvtRfgU_S9yKxNia99l05018hE_Kbq1Os7yNdAxdQX5mF5MJGYO_Cf_ZcsEq-eetrSnCj5P7arhHQN19uvKYYA6N71pwv751A1nT6M_Qm6x-T4JXsKZ0INrUYQ/p_qrM_g9RSf0jV3oxJX2xglkX9TUkabhhw5FfeUqdls', 'width': 25, 'height': 36}, 'large': {'url': 'https://v5.airtableusercontent.com/v3/u/52/52/1777636800000/pc5H_hQ5lK6drZVIHvWxGg/J6W8eSr_GDcvMQMoWzVCsrECSZpdw-O-KElkw8zD9z9BahITRorjjx0P9rQ0Bgn4gg1IRGnepGc-5Kw-cRfaWyPS278TCnlW8HTZthC5iQy726EdklDMB9G4NZMdQavYDP5GcvRnDbRCmAb2xFCc8A/BIrW_ZqPei7EZsOfEo8AhZ8n7hvofD54k8uejGpxp_4', 'width': 362, 'height': 512}}}",2023-08-18T06:20:19.000Z
